District_ID,State_ID,Year,Murder,Assault on women,Kidnapping and Abduction,Dacoity,Robbery,Arson,Hurt,Prevention of atrocities (POA) Act,Protection of Civil Rights (PCR) Act,Other Crimes Against SCs
373,22,2006,2,10,0,0,0,0,40,0,0,70
8405,35,2005,16,10,3,0,0,7,21,190,0,190
1451,13,2012,0,0,0,0,0,0,0,4,1,5
3137,22,2013,1,3,0,0,0,0,2,0,0,5
8634,18,2013,0,0,0,0,0,0,0,1,0,1
6599,33,2001,1,0,0,0,0,0,0,8,0,3
8710,15,2011,1,0,0,0,0,0,1,0,0,0
1338,14,2009,0,2,1,0,0,0,9,3,0,14
1229,31,2008,0,1,0,0,1,0,30,3,0,12
8578,22,2009,0,0,0,0,0,0,0,0,0,2
4095,17,2007,0,0,0,0,0,0,0,0,0,0
5729,35,2009,1,1,1,0,0,0,0,54,0,0
4321,28,2013,0,0,0,0,0,0,0,3,0,0
1389,28,2013,0,1,0,0,0,0,4,31,0,0
813,6,2005,0,0,0,0,0,0,0,0,0,0
6750,17,2010,0,0,0,0,0,0,0,0,0,0
3548,6,2012,1,2,0,0,0,1,5,119,0,5
5452,5,2009,0,0,0,0,0,0,0,0,0,0
1767,19,2007,0,0,0,0,0,0,0,11,0,0
1031,4,2007,0,0,0,0,0,0,0,0,0,0
3551,15,2009,0,2,0,0,0,0,4,5,0,3
287,20,2005,0,0,0,0,0,0,0,0,0,0
1279,29,2004,0,0,0,0,0,0,0,0,20,3
558,33,2004,2,3,0,0,0,0,5,62,0,0
738,27,2007,0,0,0,0,0,0,0,0,0,0
6684,30,2008,0,0,0,0,0,0,0,1,0,0
405,33,2012,0,0,0,0,0,0,0,120,6,0
3179,17,2008,0,0,0,0,0,0,0,0,0,0
8481,20,2003,1,4,0,0,0,0,16,3,0,27
169,24,2013,0,0,0,0,0,0,0,0,0,0
6430,23,2003,19,72,7,1,3,5,41,216,43,290
2531,22,2011,0,12,1,0,0,2,13,0,0,84
4098,24,2012,0,0,0,0,0,0,0,0,0,0
4902,5,2004,0,0,0,0,0,0,0,0,0,0
502,30,2010,0,1,0,0,0,0,0,0,0,0
54,15,2013,0,5,1,0,0,0,0,0,0,10
1707,19,2013,0,1,0,0,0,0,0,31,0,61
2344,31,2002,0,0,0,0,0,0,2,3,0,6
695,5,2001,0,0,0,0,0,0,0,0,0,0
2028,6,2003,0,0,0,0,0,0,0,4,0,4
5291,23,2011,1,0,0,0,0,0,0,5,0,7
2026,11,2007,0,0,0,0,0,0,0,0,0,0
5830,6,2007,0,0,0,0,0,0,0,36,0,0
5086,33,2005,30,19,2,0,0,11,142,829,12,161
2514,37,2005,0,0,0,0,0,0,0,0,0,0
4566,20,2011,0,5,0,0,0,0,19,11,0,20
2919,3,2011,5,7,0,0,0,0,20,87,0,55
4259,22,2011,5,7,0,1,0,2,15,0,0,101
6598,23,2008,0,0,0,0,0,0,1,5,1,10
9000,37,2006,0,0,0,0,0,0,0,0,0,0
3504,20,2003,0,0,0,0,0,0,9,4,0,7
855,20,2012,0,0,0,0,0,0,0,0,0,0
7699,28,2009,0,0,0,0,0,0,0,0,0,0
1562,36,2006,0,0,0,0,0,0,0,6,0,0
238,26,2005,0,0,0,0,0,0,0,0,0,0
4840,34,2002,0,0,0,0,0,0,0,0,0,0
7631,35,2002,371,305,130,4,37,103,567,2974,122,3314
1409,18,2010,0,0,0,0,0,0,0,0,0,0
2020,28,2003,1,4,0,0,0,0,0,34,0,82
5998,37,2012,0,0,0,0,0,0,2,0,0,3
7428,16,2001,0,0,0,0,0,0,0,19,2,23
7227,18,2007,3,0,0,0,0,0,6,13,0,10
5722,23,2011,0,0,0,0,0,0,1,7,0,7
4897,6,2009,0,0,0,0,0,0,0,87,0,0
6808,19,2012,1,2,0,0,0,1,21,38,5,7
1242,28,2008,2,2,1,0,0,1,1,0,0,23
3133,35,2004,5,2,0,0,0,0,6,24,0,42
8428,25,2009,0,0,0,0,0,0,0,0,0,0
5472,14,2013,4,2,0,0,1,0,17,7,0,0
571,26,2005,0,0,0,0,0,0,0,0,0,0
8768,33,2002,0,1,1,0,0,0,8,37,0,9
9214,12,2013,0,0,0,0,0,0,0,2,0,3
9747,17,2003,0,0,0,0,0,0,0,0,0,0
3580,16,2013,0,0,0,0,0,0,0,0,0,0
5428,6,2007,2,3,0,0,0,0,13,83,0,3
6533,23,2013,0,4,2,1,1,0,7,13,0,30
1320,22,2001,0,0,0,0,0,0,0,0,0,0
2169,3,2011,1,4,0,0,0,0,58,16,0,45
7461,27,2008,0,0,0,0,0,0,0,0,0,0
9180,28,2007,0,1,0,0,0,0,0,0,0,0
1871,15,2003,0,1,1,0,0,0,5,0,0,3
6703,35,2012,4,1,2,0,0,0,0,0,0,46
8808,33,2013,0,0,0,0,0,0,0,18,0,0
5637,23,2001,14,51,5,4,3,5,48,146,61,288
9708,8,2001,0,1,0,0,0,0,1,0,1,6
7567,24,2007,0,0,0,0,0,0,0,0,0,0
8134,22,2009,2,8,1,0,0,3,6,0,0,22
519,15,2002,0,0,0,0,0,0,0,1,0,1
9666,6,2010,0,0,0,0,0,0,0,7,0,0
8059,28,2011,0,1,0,0,0,1,0,11,0,0
3756,22,2011,6,10,2,0,1,1,107,0,0,53
2691,3,2006,3,5,0,0,0,0,7,38,0,28
3988,30,2007,0,0,0,0,0,0,0,1,0,1
4788,22,2010,0,4,0,0,0,0,0,0,0,8
1456,31,2004,2,4,0,0,0,7,2,8,0,202
7155,30,2012,0,0,0,0,0,0,0,0,0,1
4448,15,2010,1,2,0,0,0,0,1,2,0,7
4234,24,2010,0,0,0,0,0,0,0,0,0,0
5453,31,2011,3,2,0,0,0,3,2,6,0,136
8015,18,2009,0,0,0,0,0,0,6,6,0,0
2222,19,2008,0,2,0,0,0,0,0,59,0,0
8394,31,2004,0,3,0,0,0,2,0,0,0,118
2311,30,2008,0,0,0,0,0,0,0,6,0,0
1689,20,2003,0,0,0,0,0,0,0,0,0,0
3016,23,2006,1,3,1,0,1,1,3,11,0,23
8970,6,2003,0,0,0,0,0,0,2,0,0,0
8496,31,2003,0,22,3,0,0,1,62,10,0,212
5612,33,2001,0,0,0,0,0,0,0,24,0,0
8116,5,2003,0,0,0,0,0,0,0,0,0,0
8010,22,2008,0,22,1,0,0,0,4,0,0,74
3935,17,2012,0,0,0,0,0,0,0,0,0,0
7536,18,2003,0,0,0,0,0,0,0,0,0,2
9625,23,2006,0,0,0,0,0,0,0,3,1,0
7509,15,2007,0,0,4,0,0,1,0,14,0,7
99,4,2012,0,0,0,0,0,0,0,0,0,0
1089,14,2010,0,2,0,0,1,0,7,0,0,41
8894,3,2012,0,4,0,0,0,0,7,6,0,51
771,35,2013,5,8,9,0,0,0,12,0,0,87
9149,22,2009,0,1,1,0,0,1,0,0,0,0
2080,14,2003,0,1,0,0,0,1,76,17,0,20
5542,4,2012,0,0,0,0,0,0,0,0,0,0
3751,23,2010,1,3,0,0,1,0,1,18,0,20
1591,36,2008,2,1,0,0,0,0,4,0,0,0
1826,35,2013,0,1,0,0,0,0,0,39,0,0
491,8,2002,1,0,0,0,0,0,0,0,0,1
7080,22,2003,1,8,1,0,0,2,16,1,0,127
8880,25,2001,0,0,0,0,0,0,0,0,0,0
3866,23,2004,0,0,0,0,0,0,1,4,0,8
3704,17,2005,0,0,0,0,0,0,0,0,0,0
7546,14,2004,1,2,2,0,0,1,4,1,0,1
6189,22,2005,1,7,3,0,0,1,2,27,0,13
3707,15,2013,1,11,2,0,0,0,0,0,0,25
5973,14,2004,1,1,3,0,3,2,18,14,0,58
6251,11,2013,0,0,0,0,0,0,1,0,0,0
6173,37,2010,0,1,0,0,0,1,0,27,0,34
5870,20,2007,0,3,0,0,0,1,7,0,0,12
275,17,2013,0,0,0,0,0,0,0,0,0,0
9360,17,2010,0,0,0,0,0,0,0,0,0,0
9754,17,2004,0,0,0,0,0,0,0,0,0,0
4480,13,2005,0,0,0,0,0,0,0,1,0,0
4247,3,2013,4,4,3,0,0,0,44,14,0,75
9614,36,2007,0,0,0,0,0,0,0,1,0,0
7285,23,2002,0,0,0,0,0,0,0,0,1,4
6474,6,2004,0,0,0,0,0,0,2,8,0,8
1956,8,2007,0,0,0,0,0,0,0,0,0,0
250,16,2002,0,2,0,0,0,0,0,6,2,1
8624,12,2008,0,0,0,0,0,0,0,5,0,0
8642,15,2010,0,0,2,0,0,0,3,9,0,0
226,30,2001,0,1,0,0,0,0,1,2,0,1
6529,35,2008,1,0,2,0,0,0,1,0,0,9
1804,6,2005,0,2,1,3,2,1,6,19,0,4
432,31,2006,1,3,0,0,0,1,0,3,0,120
6334,3,2008,2,12,0,0,0,0,45,225,0,166
7173,17,2004,0,0,0,0,0,0,0,0,0,0
691,20,2011,0,7,0,0,0,1,19,2,0,20
2709,37,2003,0,0,0,0,0,0,0,0,0,0
8003,3,2004,4,1,0,0,0,0,20,114,0,84
7513,6,2003,2,1,0,0,0,1,4,25,0,8
893,33,2012,0,1,0,0,0,0,3,32,0,0
8479,33,2010,1,1,0,0,0,0,0,10,0,0
6866,12,2011,0,0,0,0,0,0,0,3,0,1
7900,23,2007,0,2,0,0,0,0,1,9,0,14
1690,37,2011,0,0,0,0,0,0,0,2,0,2
26,3,2005,0,2,1,0,0,0,48,7,1,15
9322,23,2001,0,1,0,0,0,0,1,13,1,7
9181,19,2002,0,0,0,0,1,0,3,37,1,37
3383,33,2008,2,5,0,0,0,3,21,6,0,90
3828,34,2011,0,0,0,0,0,0,1,1,0,0
6628,32,2012,1,3,0,0,0,0,0,0,0,1
1533,6,2005,0,0,0,0,0,0,0,59,0,0
6478,22,2013,0,1,0,0,0,0,0,0,0,7
4059,6,2007,0,0,0,0,0,0,0,63,0,0
7239,15,2010,1,1,2,0,0,0,14,16,0,3
3257,6,2001,0,0,0,0,0,0,0,0,0,0
9484,17,2003,0,0,0,0,0,0,0,0,0,0
6766,9,2012,0,0,0,0,0,0,0,0,0,0
2268,12,2010,0,0,0,0,0,0,0,16,0,0
3190,15,2012,2,2,0,0,0,0,0,0,0,11
7940,33,2010,0,0,0,0,0,0,0,27,0,0
6790,6,2007,0,0,0,0,0,0,0,139,0,0
9192,7,2006,0,0,0,0,0,0,0,1,0,1
1090,14,2012,0,3,1,0,0,0,5,4,0,37
9824,8,2011,0,4,0,0,0,0,7,0,0,8
4887,31,2013,0,3,0,0,0,0,1,1,0,31
1782,31,2003,0,0,0,0,0,0,6,0,0,2
8774,4,2013,0,0,0,0,0,0,0,0,0,0
5713,23,2003,0,0,0,0,0,0,1,10,0,14
6793,27,2008,0,0,0,0,0,0,0,0,0,0
8951,6,2009,0,0,0,0,0,0,0,15,0,0
1724,19,2006,0,0,0,0,0,0,0,34,0,34
5890,31,2011,0,3,1,0,0,0,22,1,0,30
529,33,2007,0,0,0,0,0,0,0,41,0,0
5185,37,2003,0,0,0,0,0,0,0,0,0,0
4167,17,2004,0,0,0,0,0,0,0,0,0,0
3023,35,2008,0,5,3,0,0,3,10,114,0,26
7113,23,2008,1,2,0,1,0,0,1,13,2,12
4677,30,2004,0,1,0,0,0,0,0,8,0,3
3196,23,2008,1,2,3,0,0,1,2,10,1,19
6823,22,2001,3,7,0,0,0,1,4,76,0,77
4692,30,2006,0,0,0,0,0,0,0,0,0,8
8956,5,2007,0,0,0,0,0,0,0,0,0,0
1042,27,2012,0,0,0,0,0,0,0,0,0,0
4818,12,2007,0,0,0,0,0,0,0,0,0,0
4673,25,2001,0,0,0,0,0,0,0,0,0,0
589,5,2012,0,0,0,0,0,0,0,0,0,0
5941,22,2001,0,18,1,0,0,2,25,0,0,163
7868,6,2005,0,0,0,0,0,0,5,5,0,0
5882,4,2010,0,0,0,0,0,0,0,0,0,0
7459,24,2001,0,0,0,0,0,0,0,0,0,0
7816,31,2007,3,9,4,0,1,0,13,0,0,153
9794,35,2006,3,4,2,0,0,0,3,41,0,29
4645,8,2006,0,2,0,0,0,0,2,0,0,1
1847,6,2011,0,0,0,0,0,0,0,67,0,0
2986,27,2013,0,0,0,0,0,0,0,0,0,0
7183,22,2009,1,15,3,0,0,1,64,0,0,48
1041,3,2001,0,4,0,0,0,0,49,21,0,53
2213,18,2002,0,0,0,0,0,0,0,1,0,1
4260,19,2003,1,5,0,0,0,0,0,31,0,0
7755,28,2003,0,1,0,0,0,0,3,16,0,12
17,19,2013,0,0,0,0,0,0,0,17,0,17
5581,8,2009,1,3,0,0,0,0,0,0,0,15
8274,4,2013,0,0,0,0,0,0,0,0,0,0
1645,23,2002,1,1,1,0,0,3,2,20,4,0
8013,37,2001,0,1,0,0,0,0,0,2,0,1
1144,8,2009,2,2,0,0,0,0,0,0,0,4
2786,16,2008,0,0,0,0,0,0,0,0,0,0
2533,22,2005,5,9,3,0,0,3,11,0,0,94
8797,27,2005,0,0,0,0,0,0,0,0,0,0
2122,18,2007,0,1,1,0,0,0,0,9,0,7
2857,33,2013,1,2,0,0,0,0,13,55,0,0
926,27,2001,0,0,0,0,0,0,0,0,0,0
214,23,2006,0,3,0,0,0,0,1,7,0,19
2415,6,2004,0,0,0,0,0,0,0,0,0,0
9668,4,2004,0,0,0,0,0,0,0,0,0,0
1355,35,2005,8,1,3,0,0,0,1,20,0,11
5914,6,2006,2,0,0,0,2,0,18,28,0,8
3651,16,2002,2,12,1,0,0,1,3,32,10,36
882,32,2002,0,0,0,0,0,0,0,0,0,0
5517,23,2004,1,0,0,0,0,0,0,7,0,3
2006,18,2006,2,1,2,0,0,0,9,2,1,15
1375,19,2006,1,0,0,0,0,0,0,26,7,0
9834,8,2005,0,3,0,0,0,0,1,0,1,0
6636,4,2004,0,0,0,0,0,0,0,0,0,0
101,28,2010,0,4,0,0,2,0,6,87,0,0
9026,22,2013,3,4,1,0,0,2,34,0,0,2
4377,28,2004,2,0,0,0,0,0,8,0,0,12
4904,36,2003,0,0,0,0,0,0,2,14,0,0
4704,6,2009,0,0,0,0,0,0,0,9,0,0
8026,33,2004,0,0,0,0,0,0,0,19,0,0
362,35,2005,4,4,1,0,0,3,3,1,0,25
477,15,2006,1,1,0,0,0,0,5,4,0,5
6444,22,2008,3,3,1,0,1,0,0,0,0,9
8722,22,2002,2,1,0,0,0,2,10,5,0,76
3485,31,2004,1,3,2,0,2,1,5,1,0,92
7123,6,2013,2,3,0,0,0,5,2,173,0,0
3760,37,2011,0,0,0,0,0,0,0,0,0,0
6614,15,2010,1,5,1,0,0,0,1,17,0,9
9590,35,2006,3,2,0,0,0,0,1,29,0,3
4753,22,2009,5,3,0,0,0,0,25,0,0,19
1326,28,2009,1,0,0,0,0,0,0,0,0,12
2494,35,2006,2,2,3,0,1,3,10,51,0,14
6761,23,2005,1,4,0,1,1,0,3,5,0,14
7632,35,2013,5,5,4,0,0,0,3,0,0,20
4961,30,2011,0,0,0,0,0,0,0,0,0,0
4963,23,2007,0,1,0,0,1,0,3,1,0,10
5997,37,2008,0,0,0,0,0,0,0,0,0,0
4832,35,2010,3,4,0,0,0,0,0,0,0,245
7981,28,2005,0,0,1,0,0,0,0,0,0,0
8049,18,2001,0,0,0,0,0,0,0,0,0,0
2712,33,2005,2,2,0,0,0,2,39,90,0,0
4506,15,2005,10,35,15,0,1,5,52,73,0,97
9541,12,2005,0,0,0,0,0,0,0,1,0,0
3892,17,2003,0,0,0,0,0,0,0,0,0,0
4194,16,2009,0,2,0,0,0,0,0,14,1,8
8117,22,2012,3,12,2,0,0,0,16,0,0,25
8409,12,2011,0,0,0,0,0,0,0,3,0,0
8219,5,2005,0,0,0,0,0,0,0,0,0,0
6581,3,2005,4,8,0,0,0,1,24,57,0,83
9343,14,2005,1,4,0,0,0,0,2,41,0,35
8464,23,2013,0,1,2,0,0,0,1,0,0,44
2758,27,2013,0,0,0,0,0,0,0,0,0,0
8727,5,2001,0,0,0,0,0,0,0,0,0,0
3488,16,2003,0,0,0,0,0,0,0,1,0,8
3035,30,2008,0,0,0,0,0,0,0,13,0,1
9301,23,2009,0,0,0,0,0,0,0,10,0,28
8796,22,2006,1,6,1,0,2,0,1,0,0,44
960,5,2001,0,0,0,0,0,0,0,0,0,0
8461,28,2011,0,0,0,0,0,0,2,35,0,0
6452,6,2009,4,2,3,0,1,0,26,86,0,41
119,15,2013,3,14,4,0,0,0,1,1,0,21
718,16,2011,0,0,0,0,0,0,0,7,0,0
8165,30,2007,0,0,0,0,0,0,0,4,0,4
1725,8,2002,2,6,2,0,0,0,8,17,0,0
9821,37,2007,0,0,0,0,0,0,0,0,0,0
9611,30,2009,0,1,0,0,0,0,0,1,0,0
366,18,2010,0,0,0,0,0,0,0,29,0,0
8698,14,2009,0,2,0,1,0,1,8,39,1,12
8312,4,2007,0,0,0,0,0,0,0,0,0,0
1629,14,2006,1,0,1,0,0,0,3,10,0,8
8376,19,2012,0,0,0,0,0,0,0,7,0,7
1097,20,2003,0,0,0,0,0,0,0,20,0,8
4596,22,2010,1,5,2,0,0,0,71,0,0,55
1081,28,2008,1,4,0,0,0,1,53,0,0,7
4984,30,2008,0,0,0,0,0,0,0,2,0,1
1958,33,2010,1,4,0,0,0,1,23,0,2,53
9649,8,2004,1,4,0,0,0,0,0,0,0,0
7302,31,2011,2,5,0,0,0,0,2,0,0,21
839,8,2013,0,0,0,0,0,0,0,0,0,2
4255,35,2011,2,4,0,0,0,0,1,0,0,31
3723,35,2011,9,16,17,0,0,0,11,0,0,197
6924,35,2011,2,3,1,0,0,0,0,71,0,0
7262,35,2005,2,1,0,0,0,0,0,24,0,11
4092,35,2005,2,0,0,0,0,3,5,43,0,11
6758,15,2009,0,2,1,0,0,0,1,13,0,4
9626,16,2003,0,0,0,0,0,0,0,0,0,0
876,28,2012,0,4,0,0,0,0,4,106,0,0
4988,34,2009,0,0,0,0,0,0,0,0,0,1
7505,17,2004,0,0,0,0,0,0,0,0,0,0
2387,15,2008,0,1,1,0,0,1,0,12,0,9
82,35,2006,3,3,1,0,0,0,0,0,0,18
135,9,2006,0,0,0,0,0,0,0,0,0,2
4865,35,2005,4,0,0,0,0,0,0,55,0,0
55,20,2008,0,0,0,0,0,0,0,2,0,2
7987,35,2013,4,9,7,0,0,1,6,62,0,95
7135,17,2011,0,0,0,0,0,0,0,0,0,0
388,35,2010,2,6,3,0,0,0,5,41,0,10
9066,22,2007,0,0,0,0,0,0,0,0,0,1
1600,23,2011,1,3,0,2,0,0,13,14,0,23
5415,31,2013,3,4,1,0,0,0,124,3,0,10
6604,27,2009,0,0,0,0,0,0,0,0,0,0
2414,30,2013,0,2,0,0,0,0,5,0,0,1
2867,35,2012,2,0,0,0,0,0,1,89,0,0
9319,23,2012,1,3,0,2,0,0,6,12,0,20
7999,6,2004,1,0,0,0,0,1,15,17,1,0
3575,18,2009,1,0,0,0,0,0,7,19,0,11
5170,32,2003,1,2,0,0,0,0,1,0,0,3
7911,23,2003,3,1,1,0,0,0,2,3,4,14
6093,18,2006,0,0,0,0,0,0,0,24,0,0
756,5,2009,0,0,0,0,0,0,0,0,0,0
8391,17,2001,0,0,0,0,0,0,0,0,0,0
1361,23,2006,2,2,0,0,0,1,4,12,0,24
9403,15,2005,0,2,1,0,0,0,0,3,0,1
2519,2,2013,0,0,0,0,0,0,0,0,0,0
8628,23,2011,0,0,0,0,0,0,0,0,0,0
2407,14,2001,2,1,4,0,0,0,33,0,3,3
3753,31,2012,0,1,0,0,0,0,0,0,0,46
6462,3,2011,2,1,5,0,0,0,52,8,0,91
1512,8,2001,3,12,2,0,0,0,8,5,0,77
2832,35,2003,0,2,0,0,0,0,0,6,5,4
6996,19,2009,2,3,1,0,2,0,12,38,0,25
714,6,2010,0,0,0,0,0,0,0,9,0,0
3306,17,2001,1,1,0,0,0,0,5,0,0,3
2875,35,2006,4,2,1,0,0,0,7,0,0,25
7968,37,2003,0,0,0,0,0,0,0,0,0,0
71,28,2002,11,38,6,2,6,10,267,466,3,386
3987,3,2007,2,2,1,0,0,0,19,11,16,27
6812,36,2002,0,0,0,0,0,0,0,2,0,0
9499,6,2010,0,0,0,0,0,0,0,56,0,0
418,22,2006,76,335,37,0,14,34,815,338,1,2564
6428,6,2010,2,0,1,0,0,0,0,133,0,130
349,28,2003,0,0,0,0,0,0,14,36,0,22
5591,4,2013,0,0,0,0,0,0,0,0,0,0
5297,36,2012,0,0,0,0,0,0,0,3,0,0
5388,33,2004,0,0,0,0,0,0,0,7,12,7
6946,37,2001,0,0,0,0,0,0,0,0,0,0
2592,3,2010,1,2,0,0,0,0,3,3,0,27
1835,15,2013,2,2,2,0,0,0,0,0,0,10
4534,28,2013,1,1,0,0,0,4,0,79,0,0
7515,6,2013,0,0,0,0,0,0,0,352,0,0
9745,24,2008,0,0,0,0,0,0,0,0,0,0
8166,3,2013,0,5,0,0,0,0,4,4,0,34
8452,5,2006,0,2,0,0,0,3,10,0,0,6
8557,35,2001,9,4,6,0,0,1,9,106,0,77
3532,22,2009,0,0,0,0,0,0,0,0,0,0
2551,23,2008,2,3,0,0,0,0,0,5,0,4
7106,35,2006,1,3,0,0,0,0,2,41,0,35
4236,31,2012,1,6,0,0,0,0,0,4,0,72
4932,28,2010,0,0,0,0,0,0,0,5,0,0
3203,35,2001,13,11,6,0,1,0,18,7,0,24
5239,18,2004,0,0,0,0,0,0,0,1,0,1
8237,31,2007,0,0,0,0,0,0,0,1,0,13
2455,3,2003,4,2,0,0,0,0,1,122,16,135
9751,20,2009,0,2,0,0,0,0,15,1,0,7
6573,6,2005,0,0,0,0,0,0,0,0,0,0
4862,31,2006,0,1,0,0,0,0,0,2,0,33
3065,6,2006,4,0,0,0,0,0,3,6,0,0
5055,22,2012,10,12,2,0,0,2,67,1,0,40
825,36,2013,0,1,0,0,0,0,0,0,0,0
1706,17,2011,0,0,0,0,0,0,0,0,0,0
7930,35,2009,2,5,2,0,0,0,0,167,0,0
2973,14,2011,2,10,1,5,3,0,7,25,0,19
4379,37,2002,0,0,0,0,0,0,0,0,0,0
4628,27,2008,0,0,0,0,0,0,0,0,0,0
7209,14,2008,2,0,1,0,0,0,4,0,0,30
9619,36,2011,3,3,1,0,0,0,4,21,0,0
9604,27,2001,0,0,0,0,0,0,0,0,0,0
8148,30,2003,0,0,0,0,0,0,0,3,0,1
8119,35,2006,11,1,0,0,0,1,9,3,0,19
5271,17,2010,0,0,0,0,0,0,0,0,0,0
5294,4,2010,0,0,0,0,0,0,0,0,0,0
4921,22,2012,3,15,2,0,0,1,24,0,0,18
8314,30,2001,1,1,1,0,0,0,0,0,0,0
845,33,2008,0,1,0,0,0,0,0,2,0,1
9566,18,2011,0,0,0,0,0,0,0,0,0,22
4150,33,2004,0,0,0,0,0,0,2,23,0,2
163,27,2013,0,0,0,0,0,0,0,0,0,0
9773,15,2013,0,2,0,0,0,0,0,0,0,0
6772,17,2006,0,0,0,0,0,0,0,0,1,0
8750,24,2006,0,0,0,0,0,0,0,0,0,0
7084,22,2003,2,4,0,0,0,1,13,20,0,30
6798,5,2012,0,0,0,0,0,0,0,1,0,1
6332,35,2009,1,1,0,0,0,0,0,34,0,32
770,33,2002,0,0,0,0,0,0,0,22,0,0
622,22,2010,5,3,0,0,0,0,19,0,0,80
6731,23,2013,0,6,0,1,1,0,4,22,0,31
1065,8,2003,0,1,0,0,0,0,0,1,0,5
7380,32,2010,0,0,0,0,0,0,0,0,0,0
5833,18,2013,0,0,0,0,0,0,31,31,0,0
1487,30,2011,0,0,0,0,0,0,2,1,0,0
7982,15,2005,0,0,0,0,0,0,0,0,0,0
8195,24,2012,0,0,0,0,0,0,0,0,0,0
3530,28,2001,0,0,0,0,0,0,0,0,0,0
4792,35,2001,12,11,2,0,3,5,36,101,0,45
3238,19,2010,0,0,0,0,0,0,0,70,0,70
9559,5,2008,0,0,0,0,0,0,0,0,0,0
357,20,2009,0,12,0,0,1,0,17,1,0,18
2114,6,2001,0,0,0,0,0,0,28,28,0,0
3636,31,2012,0,1,0,0,0,0,0,2,0,0
4696,4,2005,0,0,0,0,0,0,0,0,0,0
9609,22,2005,0,0,0,0,0,0,1,0,0,3
3455,22,2013,3,20,2,0,0,0,11,0,0,111
6297,6,2006,0,0,0,0,0,0,0,8,0,13
2192,15,2013,0,3,0,0,0,0,0,0,0,2
2819,5,2010,0,0,0,0,0,0,0,0,0,0
7768,23,2010,2,1,0,0,0,0,2,3,0,7
2297,21,2004,0,0,0,0,0,0,0,0,0,0
7220,22,2005,0,1,0,0,0,0,0,0,0,4
7475,36,2012,0,0,0,0,0,0,0,1,0,0
8562,6,2011,0,0,0,0,0,0,0,23,0,0
3527,35,2011,9,11,17,1,0,4,21,0,0,156
1220,3,2004,0,3,1,0,0,0,6,17,0,19
2447,35,2009,0,8,6,0,0,0,8,6,0,71
7270,28,2013,0,0,0,0,0,0,0,11,0,0
915,14,2005,0,0,1,0,0,0,0,1,0,1
4868,22,2007,2,13,1,0,0,0,25,0,0,103
6786,22,2008,4,4,0,0,2,2,18,0,0,150
1893,22,2009,2,17,0,0,0,2,21,0,0,57
5299,31,2006,1,1,0,0,0,0,3,1,0,2
2435,15,2006,0,0,0,0,0,0,1,6,0,5
7933,28,2005,0,1,0,0,1,0,46,0,0,8
924,14,2013,0,0,0,0,0,0,0,0,0,0
3734,6,2005,0,0,0,0,0,0,0,2,0,0
6108,8,2008,0,4,0,0,0,1,2,0,0,8
3478,33,2006,0,0,0,0,0,0,0,1,0,1
7591,24,2006,0,0,0,0,0,0,0,0,0,0
9765,22,2003,0,0,0,0,0,0,0,1,0,1
4992,20,2005,0,9,0,0,0,0,10,2,0,8
898,30,2002,0,0,0,0,0,0,0,2,0,4
2975,19,2002,3,0,0,0,0,0,0,75,18,2
9328,35,2012,1,0,0,0,0,0,0,0,0,0
7105,8,2005,0,1,0,0,0,0,4,5,0,0
98,20,2002,0,3,0,0,0,0,10,15,0,0
6681,6,2009,0,0,0,0,0,0,0,43,0,0
3191,20,2001,2,14,0,0,0,0,40,10,0,11
1496,17,2009,0,0,0,0,0,0,0,0,0,0
4221,33,2009,0,0,0,0,0,0,0,40,0,0
6784,30,2012,0,1,0,0,0,0,0,0,0,1
3993,25,2013,0,0,0,0,0,0,0,0,0,0
121,33,2008,31,17,2,0,1,8,147,1194,3,215
3715,6,2003,0,0,0,0,0,0,60,63,0,0
3916,33,2002,0,0,0,0,0,0,0,0,0,0
5709,37,2010,0,0,0,0,0,0,0,0,0,0
2369,24,2007,0,0,0,0,0,0,0,0,0,0
9744,27,2012,0,0,0,0,0,0,0,0,0,0
7085,22,2009,4,7,2,0,1,0,11,0,0,174
5834,17,2007,0,0,0,0,0,0,0,0,0,0
9537,22,2004,93,335,34,3,8,26,890,357,1,2952
2423,8,2001,0,3,0,0,0,0,0,0,0,10
3163,3,2002,3,0,0,0,0,0,47,19,4,30
5046,6,2011,0,0,0,0,0,0,0,146,0,0
9622,35,2002,10,6,3,1,3,1,17,18,0,67
9256,30,2003,0,2,1,0,0,0,2,0,0,3
6016,6,2011,2,0,1,1,0,1,4,42,0,0
7979,36,2011,3,2,1,0,0,0,2,4,0,0
7007,33,2005,0,0,0,0,0,0,3,15,0,0
5924,18,2005,0,0,0,0,0,1,4,1,0,3
1712,5,2013,0,0,0,0,0,0,0,1,0,1
8071,20,2002,1,6,1,0,0,1,19,3,0,0
6797,18,2007,0,0,0,0,0,0,0,7,0,0
1955,5,2005,0,0,0,0,0,0,2,0,0,5
9217,17,2008,0,0,0,0,0,0,0,0,0,0
7119,33,2006,0,0,0,0,0,0,0,19,0,0
1583,35,2013,1,2,2,0,0,4,8,51,0,47
9602,8,2013,0,0,0,0,0,0,0,0,0,1
6064,4,2012,0,0,0,0,0,0,0,0,0,0
6124,31,2003,0,4,1,0,0,5,207,35,0,0
797,35,2003,5,1,1,0,0,0,4,9,0,0
7518,35,2002,1,0,0,0,0,0,1,0,0,27
